name,image_url,brand,product_source_url,description,price,giftsource_url
Liis Rose Struck eau de parfum,https://media.gq.com/photos/63dc1e2a7b89bd2142acac16/1:1/w_320%2Cc_limit/Liis-Rose-Struck-eau-de-parfum.png,Violet Grey,https://www.violetgrey.com/en-us/shopping/rose-struck-eau-de-parfum-18874240,"Actual roses = ephemeral, bottled roses = far more enduring.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdrh8Cc2j788AuvKnXnLJP5JAFnMbxQx8xa4MFPht3WmU1nwWS6pQb3swr2LZPAjH487boeQ4jq2742h3kYcsAw4weVP3taKF3WdXAmGudDy2kxFZwmBEmqk2uX6Mb4
Augustinus Bader The Icons Rich gift set,https://media.gq.com/photos/63cac18b5f23492e42e68b2e/1:1/w_320%2Cc_limit/Layer_16.jpg,Net-a-Porter,https://www.net-a-porter.com/en-us/shop/product/augustinus-bader/beauty/holiday-sets/the-icons-with-the-rich-cream/32027475399246390,Don't overthink it. Sometimes all it takes is a generous restocking of the stuff she loves.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQHYQA8N9Bn4VuQ5E7yHLVNxkJt7f9AzYybaAEmESeUYt1LVUyoaKMXHu44TAurwKysBEhe3d1329xTFGr4UdPQeQ3j3avmpetdj5w3dte57hx1gKj7EX43CjZwbHeW
Jolie filtered showerhead,https://media.gq.com/photos/63cac1822cd525dece9914fb/1:1/w_320%2Cc_limit/Layer_1.jpg,Amazon,https://www.amazon.com/FILTERED-SHOWERHEAD-Pressure-Showerhead-Accessory/dp/B0BM3DXSR3/ref=asc_df_B09SFHBWXS/,How to really show her you're smitten? Replace her old showerhead with one that filters out all the nasties that come in tap water so her hair and skin stay top-tier.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQHYQA6ixMyqQqdZDT1sWZMtEY1Tt6Up1XcmA2Q1ZDALpfwoBP3wugQKKnm6DkxceE9p7sCiBFqusAmgQZpJAdoJY8vMN2ceiB8GcSnXQsENVWEZuf21hp3xM4SpmTL
Golde superfood duo,https://media.gq.com/photos/63cac18264a4eebcc7297e65/1:1/w_320%2Cc_limit/Layer_2.jpg,Target,https://www.target.com/p/golde-original-turmeric-superfood-latte-blend-4-2oz/-/A-81819762,"Supercharge her smoothies with something that's so good, you'll be sneaking sips, too.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQHYQA6ixU8cDFLm7YVd3GgzvEEWFk6pZ6kSQcNbfgdRqcbeJiLW6MJQYqJWeD9aMT8cDvpG17mRDJceCzNXnTJZTQT4ufQXf4JmdwzaAhpPXxzsxAX4c5rk8vaipJa
Ezcaray Cuadros throw,https://media.gq.com/photos/63cac18a2796f62fcb6983ca/1:1/w_320%2Cc_limit/Layer_15.jpg,Goodee,https://www.goodeeworld.com/products/ezcaray-cuadros-throw/,"A gift for her, but also technically one for you: an art piece of a ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDQHYQA8MmRnE67GxVHfJ4R39GsxMd1KSEMT2Jjk5oLt1yNXQmnp7sJZgCwGpkyAwqtSzQRAiTQaP4AFvACDM8T3kJvRtdvmf19zbKP71gPXxWZyQgULND94cqQoZwci
The Highland Bungalow,https://media.gq.com/photos/6008a3474335b4f841ae1959/1:1/w_320%2Cc_limit/valentines-gifts-for-her-gq-2021-20.jpg,AirBnB,https://www.airbnb.com/rooms/38266705,Nothing is sweeter than a ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2Gw4ru1b4NwoVWZWpcGKMmMm11wpD86as8oSnNkSpJTvbke5QXSwFp91emMeFy6UnYNYTqVfVPvydp1E4kP9N4PopTXLwZs19JvzLL5DxMbYHB64wSbu1sK5Tnb61BALn
Tokyo Kodo lotus du Japon incense set,https://media.gq.com/photos/61e734a19a342952de050044/1:1/w_320%2Cc_limit/GQ-Gifts-for-Her-10.jpg,KonMari,https://shop.konmari.com/products/konmari-tokyo-kodo-love-carrot-incense-and-incense-holder-set?variant=39874426503239,Clear the air.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk88cFjVgBQBy3UAg3whfTnB5bBEbsYgJKYy2aaY1RTiLf7GCyHJEMenbZ7VeXUrNJqVaMP5MHDH9yVsWJdXZKEiM97KYx7vRSxyAEqsS9qiu8GU3bKh9LMfC
Bose sleepbuds II wireless noise masking earbuds,https://media.gq.com/photos/61e734a427a30d1948669024/1:1/w_320%2Cc_limit/GQ-Gifts-for-Her-19.jpg,Amazon,https://www.amazon.com/Bose-Sleepbuds-II-technology-Clinically/dp/B08FRR6Z1N/ref=asc_df_B08FRR6Z1N/,Soothing enough to drown out the sounds of your log-sawing.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk88cFjVgBcPzrCLfczruQhC7RarAxpLD33HBoMFWzjt23zEuAnfzQEHVxumsVGVXsMGMkQh51z31SNwEQ2CfTagWZMzyXbN9Ukei9uTfnf2PTSiSGX7KtTqG
Google nest smart speaker pair,https://media.gq.com/photos/61e752baea362c0f8b862bab/1:1/w_320%2Cc_limit/google%2520speaker.png,Best Buy,https://www.bestbuy.com/site/google-nest-audio-smart-speaker-sand/6428307.p?skuId=6428307,Cue it up with a playlist DJ'ed by you. ,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk88cGMb7M3Wtx3SUfXG6bjk84LB8MQwQuPnfWisV5QdgRzhEkiYnSeNvKDTWm66iKz4dy1BmEBF6Ws2ALhsbTQjTc65H44jH6rG7EQscUYLu3GR2S5FLfK7k
Helix weighted blanket,https://media.gq.com/photos/6008a34590d5150cc41f0db0/1:1/w_320%2Cc_limit/valentines-gifts-for-her-gq-2021-17.jpg,Helix,https://helixsleep.com/products/weighted-blanket, is her favorite V-Day gift.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjjZU2QWctwL4BRn5LyJSaMDUid565q4XsckpAi27xpKk9LWvXTBXYQU2T5T9Yp9CAHZAeWAoJHhWAwMTVnHRLepMg2hQPGTmxfSs1R4k1aPWjsTYUKQnfSAv2
Baggu reusable rose shopping bag (sold in assorted 3-pack),https://media.gq.com/photos/5e33268f590b510009bd5937/1:1/w_320%2Cc_limit/Baggu-standard-reusable-shopping-bag.jpg,Baggu,https://baggu.com/products/standard-baggu-set-of-3-thank-you-1,Stuff this guy with $150 worth of gourmet groceries. Ring doorbell.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJi6r29KXrqk15idxijPfY5jcThAkH3FCpCLfr6zyCCjEjhzU1ajq1VKkmkceDo7tEkLDHfahWdRjDgbVYFyrnJit7dMh1jgzudhrMzyh1YDqXhoZk2k3zxg5Mp
Smythson Bond Street Blue stationery set,https://media.gq.com/photos/5e20c7cfaf6d790008f2835d/1:1/w_320%2Cc_limit/Smythson-Bond-Street-Blue-stationery-set.jpg,Smythson,https://www.smythson.com/us/blue-bond-street-blue-kings-correspondence-cards-1007301.html?cgid=42,Bring back love letters.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJi6quwoAWK3TEySocdR6iVZwqSj8jCz8a3VUyK1JbfVH7i5hEQn3Mc97xej6w8z3gAu7kU5oF9SjqNkdFM7GiFcwmqh3HdJKFQofszHGViZjh1SmwNETpiPSaJ
Bearaby velvet napper,https://media.gq.com/photos/639775271a0e7a993d7558d3/1:1/w_320%2Cc_limit/Layer_1.jpg,Bearaby,https://bearaby.com/products/velvet-napper?variant=40597836693690,Take the pressure off pondering their entire wish list with this crowd-pleaser of a throw for hibernating your way through the rest of the season.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3c3zHSZHqMwgnnoenJwv9UmBCHyndPgturNfF8jrWXed36aUD4XCjbWHDwzw9JLz852fXUm6CvjG2mizyTsRCcejLadiVx4y3tur5zV8HQ5RcHoHnMd27B8Bq83fWDt
Seasons soni atomizing diffuser,https://media.gq.com/photos/6397752a35f5919ddbc3e051/1:1/w_320%2Cc_limit/Layer_6.jpg,Nordstrom,https://www.nordstrom.com/s/soni-sm-portable-atomizing-diffuser/7070260,The gift of fresher air can be theirs in just a matter of days.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3c3zHSZHkb3hqNmv2pvKiBnnbDWwbD3yrVnDv1GnN4vRWJZb5JnXUiWgDTmHxHzaRyxUsqjwk6vikkQS1SNSXxizjZGiKYS4bo2fxYbUnNLNnBELLpEs1XXjuYuT5hY
Theragun mini handheld percussive massage device,https://media.gq.com/photos/61afe835b4f4671ed371f353/1:1/w_320%2Cc_limit/Theragun-mini-handheld-percussive-massage-device.jpg,Target,https://www.target.com/p/theragun-mini-handheld-percussive-massage-device/-/A-79858321,"It's been a long, long year, and some handheld massage could benefit just about everyone.",,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk7jDKn4418dDdcArGpzQEq63GKp334ni7xCypDgnu9uvha9Q8tQxLUkCtkNBtXhhpU9ZnamYB16UBfXWtDqeb5roxigNLdVSeG9raCxFM4PwL8JeBnD51PQa
Miansai gold vermeil rope chain necklace,https://media.gq.com/photos/6397752e689bb6b5d45fc439/1:1/w_320%2Cc_limit/Layer_12.jpg,Miansai,https://www.miansai.com/collections/best-sellers-man/products/rope-chain-necklace-gold-vermeil-m?variant=32010141040755,"Because there's still plenty of time to remind him of what Tony Soprano and Michael Jordan knew all along: when it comes to jewelry, ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3c3zHSZJfzVoPWhgSMjY19n7KhB2sG6zBdDHiEWgwzNTEUYuisCA3w9o4BN6t4i3XMrWD38Q9gFmmfYYWPCV4e8spLKwMyetNvbqQKohEFdRnjezmJ4EWvEoUQ3yrM4
Headspace annual gift subscription,https://media.gq.com/photos/5fd7cf9afa9e724971ac4b56/1:1/w_320%2Cc_limit/headspace.jpg,Headspace,https://www.headspace.com/buy/gift,For anyone who could use just a little bit more zen.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJi7QGL9HYSsep6Racq9xDjbZjdLkyvVTp9uZRZyZ7tUrnSRhh7taqpPZNSdTEhipYDjhVueXs2piUPyXdFFS7VppKaFA9EGWZtoxninvEAcvyxX1o6K3nG9HLJ
Everlane alpaca beanie,https://media.gq.com/photos/6397752a773db5bdb691e3b8/1:1/w_320%2Cc_limit/Layer_4.jpg,Everlane,https://www.everlane.com/products/unisex-big-alpaca-beanie-tapenade-heather,"Next-level cozy, crazy-good deal, extremely fast shipping—the holy trinity of last-minute holiday gifting.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3c3zHSZHkNkrAANN4ej5fJ9AS3cErqxLpe6LHooxLWnL2uTK5yXgSoRHSjXaj4spen25Jt4FB46XK2bfmxY8yTfGHPNJjc823uH1E3PA4Efk3vpQHn8t67WCjNV4kza
Lord of the Rings: Triple Feature,https://media.gq.com/photos/5fd7cf9cbd6042aebffd22cb/1:1/w_320%2Cc_limit/lotr.jpg,Amazon,https://www.amazon.com/Lord-Rings-Theatrical-Trilogy-Blu-ray/dp/B0086B89JO/,Not just a Christmas movie. ,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJi7QGL9HYStHZNCQtkWfeWRyyWQAvtSzxkfDHyKevew1HrS9EA86dVJFvNKhRKDPAGbT8tWtqN1j4PhmK8SQJKUt9df1qgEH8R6PhyhM7tuSZBAxxBHWxXvd82
"Brother Vellies something special membership, 1 month",https://media.gq.com/photos/61afe653e73355186a841cd0/1:1/w_320%2Cc_limit/Brother%2520Vellies%2520something%2520special%2520membership.jpeg,Brother Vellies,https://brothervellies.com/products/something-special,"$35 gets them a new artisanal ""comfort item,"" like a vase or a candle, lovingly curated by the minds at Brother Vellies.",,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk7jDKn4416h8dk22qokq8o3Fy3HkhdnTiRBmrTXqXXuDjm2CwTrudeHVdPFBXGCY5AvwdwWKeCdNSAoSLadvyUwh8i3EWX54XhMMoYZj17tubKxs9NCsQmQr
Outdoor Voices PrimoFleece jogger,https://media.gq.com/photos/6397752b6dda160927459727/1:1/w_320%2Cc_limit/Layer_7.jpg,Outdoor Voices,https://www.outdoorvoices.com/products/m-primofleece-jogger?variant=40036152836174,"When in doubt (and in haste), fleece is always a crowd pleaser. If you want to throw more money at it to speed up the process, Outdoor Voices offers express shipping too.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3c3zHSZJCvj7SUnx4AUw1jZD5XL4LYKns64CJ6Tdb9MiWsTC3ff5L8172zMaxbQ2ZCtMG9Ln6eS8FRgw4bTE2WoqSezDWGWMGUSDet4kWqDtEU4xAhHpsc91C8vqG2i
Clear touchless travel annual entry pass,https://media.gq.com/photos/5fd7cf99fa9e724971ac4b54/1:1/w_320%2Cc_limit/clear.jpg,CLEAR,https://clearme.egifter.com/gifter/digital,"Sure, they might not have much use for skipping the security line at the airport right ",,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJi7QGL9HYStHkVW6tcWRr5zcgRH6UNm2QBLNErKdbywDbspJvEBBBqPq2HJGDLHCL4eAAN2rF58hXXqupdqySJAbYzZaeg5BT3sgNLARBfvDJ3GQS6AhGZxXfc
Barbour tartan scarf & gloves set,https://media.gq.com/photos/639a220746fd945de5bdc275/1:1/w_320%2Cc_limit/Layer_7.jpg,Nordstrom,https://www.nordstrom.com/s/tartan-scarf-gloves-set/7182525,Does he already have the famed ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eGAbAoKQxofWpNQzk1mXLQS8Akt91bbgSMfzB8jewq9EiGuS51DTszfuv9V9821GFnUWCVQnsaPbCnymkhc1UKxxgvR3Cxx9z4T9SM1EEkf3wE18KRVJBUQcjuhTN6
Koa Tropic Luminance gift set,https://media.gq.com/photos/639a2203bc6a1795267e1926/1:1/w_320%2Cc_limit/Layer_3.jpg,Koa,https://livingkoa.com/products/tropic-luminance?variant=43669067038960,"Keep his skin looking radiant against all odds with the ultimate skincare power throuple: a refreshing yuzu cleanser, antioxidant-loaded moisturizer, and mineral SPF.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eGAbApwaNnLc2P4juGSqJCn7NJycLAByZjPgNBdmvG2yjs2tP34ghgoqwY2dS9GL63CQNR4LvuEt8V1Leu7bV9hWkiL9tcW6r9MHAMpgbqjW4rfQmkHcU5UvB7VGW2
Issey Miyake A Drop D'issey eau de parfum gift set,https://media.gq.com/photos/639a2203bc6a1795267e1924/1:1/w_320%2Cc_limit/Layer_1.jpg,Saks Fifth Avenue,https://www.saksfifthavenue.com/product/issey-miyake-a-drop-d-issey-eau-de-parfum-3-piece-gift-set-0400017518825.html,"Blending notes of almond milk, lilac, and musk, Issey Miyake's ultra-grounding fragrance is just the thing for the enigma on your list who prefers a signature scent that's just as subtle, yet complex.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eGAbAoJrcdasjqZSk56FXqEcJtAJM65MZdctAvyU6D4aXikmZWJNtTtMUCK2sXN2hTLiNw73Q94v1236X2s2SmxW2oy6KLeEu1UpXo1LFu1ff4gijfkESCfoBPtk6i
"Flamingo Estate ""Three Brothers"" candle set",https://media.gq.com/photos/637bfbd3d5607a185a9265a5/1:1/w_320%2Cc_limit/Layer_7_ART.jpg,Flamingo Estate,https://flamingoestate.com/products/three-brothers-candle-set,"When the occasion calls for a more elevated scent,  you can ditch the plug-in and light up one of these boys.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BNZnV3qaypQgFX69Nwk2A75hCXYJe6Mv4aFhKB2RkzWrTKCunK6VTrnrJnFrseA99vVP63xLHqvNFaVGNqdgRwiL9Fg22xmxFjSjPoiEcdkXHvmuwPd19LrRbDe7QS
"Paravel ""Cabana"" set",https://media.gq.com/photos/637bfbd2d5607a185a9265a3/1:1/w_320%2Cc_limit/Layer_6.jpg,Paravel,https://tourparavel.com/products/cabana-set?variant=41928402272433,"Now that travel is officially a thing again, his old beat-up suitcase isn't going to cut it. Give him the gift of stylish luggage that won't screech to a halt every few feet.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BNZnV3qCs9XJoW4cGQoHzgbsHC7nMqrbQkoBUxw6t8vYqjQdkVKLQ3J71CQTqqMpohX1bU4VVu8nPuxDgPVmVyTyERPVRxKtJXvbcuX1gMe78JbAsACfpGD5UtJj4a
Bevel shaving kit,https://media.gq.com/photos/637bfbd87bbc40bce093d222/1:1/w_320%2Cc_limit/Layer_15.jpg,Amazon,https://www.amazon.com/Shaving-Kit-Men-Bevel-Clinically/dp/B097QF5C19?ref_=ast_sto_dp&th=1&psc=1,We're big fans of the ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BNZnV3rWT9HrTsDcgpqYSfc3aVEY4SFgVv3f7GYGsk9u5aV6hvgpJAzjEWRjhKdnbqjhCh3NMLUwGH3b4UzZNJvHgk5JBw9yR6ECZcyeZ98wMTiQgQzPjSudDBmo9g
Redoux cleansing bar trio,https://media.gq.com/photos/637bfbcff917e594b077691e/1:1/w_320%2Cc_limit/Layer_3.jpg,Redoux,https://redoux.nyc/apps/thpb-build-box/QVlzVWJFL0lwckp6OFhhS3pzT29ldz09,"Detoxifying turmeric, exfoliating charcoal, brightening red clay…Redoux's cleansing bars let you take the spa home via an extremely sudsy brick.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BNZnV3qCf1Dau77L5XL9BzMaN5aDVpYXpN2pXue6iCVm93cc4wq1KDWMGnnk969xvTN2BJb5U8xxAPxpjWgEuJcxW73T8j1J5a53cz3kLKkymPTW8wifKKkuGVFDXc
James Perse classic T-shirt gift set,https://media.gq.com/photos/61699e1f3dcc7aa5e46f73c4/1:1/w_320%2Cc_limit/16_James_Perse_classic_T-shirt_gift_set.jpg,James Perse,https://www.jamesperse.com/collections/mens-gift-sets/products/mens-classic-t-shirt-gift-set-assorted?variant=37725973184676,Thousands of stylish men (including some dude named ,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk3AUnhESnvqbYcy6CFFvC4UMAQ3F935rXBTEmqsFUD9sbYpBd94b8q2EEZJsyMXZk5GYxppeYeGnfY9WLUWvS2RkvAi3oW5cVBhVuSYyv8rQee3UgYE8yKFk
"'An Immense World: How Animal Senses Reveal the Hidden Realms Around Us,' by Ed Yong",https://media.gq.com/photos/639cae055f9823432f942107/master/w_320%2Cc_limit/Layer_1.jpg,Amazon,https://www.amazon.com/Immense-World-Animal-Senses-Reveal/dp/0593133234?tag=NYTBSREV-20,An easy win with the dad who's a ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqAUwejA6mjMxict5KBA5UgVy3vZewRnc9WCjoYYCqTwUdsZz2edeKRz8AxNxCUDtPmDQp22tk1RYasD9yqaapqb7sVYEoEqSxRKBxGnigZ4eYhSenpDi5nN1L
Case Elegance military glass top cigar humidor,https://media.gq.com/photos/639cae07fbd9f731a2d6b9ca/master/w_320%2Cc_limit/Layer_4.jpg,Huckberry,https://huckberry.com/store/case-elegance/category/p/77918-military-glass-top-humidor,This digitally-controlled Spanish cedar humidor keeps up to 100 cigars fresh and come with all the tools for smoking them.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqAUpTiV4JhWPn3Pbs3Ny4HQAfhwaY8WGTPVZJGk66uQvbAd2LHtrXDfUWnRnkiw27vDu3td1t9RGLcYdczB3AryJXftLBALtDJkBLFEARSJHQcvPo7TgK4mN6
Theragun RecoveryAir Prime,https://media.gq.com/photos/639cae1039f28c1c0ed12436/master/w_320%2Cc_limit/Layer_20.jpg,Theragun,https://www.therabody.com/us/en-us/recoveryair-prime.html,"Instead of a giant La-Z-Boy, have him try targeted pressure massage instead.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqBsPfZ71Sw4NBYGQmeFB5fyskWuwcuRxRM9pLN7qak8acydo2aJAnrxpGnpRYTjQc1r43Me3bbXbYua9HfK4tW1nE99sdVH8CY7w6e4ge8nXhGnZsG3NDT8Lv
Aesop reverence aromatique hand balm,https://media.gq.com/photos/639cae07d75c53023c32cfe6/master/w_320%2Cc_limit/Layer_5.jpg,Aesop,https://www.aesop.com/us/p/body-hand/hand/reverence-aromatique-hand-balm/,"This woody, earthy, smoky hand balm is a simple, but lovely gift for the man whose hands could use some TLC.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqAUX9N6i9gvgz8C8p7fnYXwaRGpgKiaF7nGu4vUW8RbhmK9PYko3M4qgncCwGGtzqYBgM8rvTLm5R8szhoCw3sX4812PbSSakGopfUL2BsZG78zLq47VcGG2J
Todd Snyder Italian corduroy trouser,https://media.gq.com/photos/639cae0e39f28c1c0ed12432/master/w_320%2Cc_limit/Layer_17.jpg,Todd Snyder,https://www.toddsnyder.com/collections/new-arrivals/products/cord-gurkha-khaki,A superlative set of cords with a cumberbund-style waist (far less hideous than that sounds) for the maestro of the fam.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqBVpriggCppZAi28kRy7uB3dXuyqnwFcQN7HUGKpkdxbBaJrArQiVTzdVzEJVrvXigMJYTbk1Vid4aXfU4ZZD1fhC4k4n1YHJXkTJkwH8NkeE1JqWWc9kNVFU
Bottega Veneta striped wool flannel track jacket,https://media.gq.com/photos/639cae052b79b7b8114ff404/master/w_320%2Cc_limit/Layer_2.jpg,Mr Porter,https://www.mrporter.com/en-us/mens/product/bottega-veneta/clothing/lightweight-waterproof-jackets/striped-wool-flannel-track-jacket/1647597291510462,"Dad doesn't have to be deep into The Tracksuit Years to appreciate the elegance of this Bottega zip-up, which pair with the ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqAUXDaLCPHjsnx5czb6TFCnjEppj4MXLnazNcFdHpJApmrKUtnpYR5YsJEcomsKoVC2XDVeYpRn4y9ZVt6anTJPERiX4RuPrsWvyqjJgZ8m2ZHzLuu9rz2eyt
Marni x Uniqlo cashmere stripe scarf,https://media.gq.com/photos/639cae0b5f9823432f942109/master/w_320%2Cc_limit/Layer_12.jpg,Uniqlo,https://www.uniqlo.com/us/en/products/E457942-000/00?colorDisplayCode=24,Marni's ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqAx1JCWszk5UUg8ExiAnvX25tGoUvWfsnqfahLXgAm98jf94jRNr7ZneSTDb32BxegUb1Aj78Pgm4gjgp4WkX5c7zkpAmW5f6HB1fKjKx6JtLNZA6DLpRbmnW
Holy Grail Wagyu steak rib-eye,https://media.gq.com/photos/639cae0d39f28c1c0ed12430/master/w_320%2Cc_limit/Layer_15.jpg,Holy Grail Steaks,https://holygrailsteak.com/collections/american-wagyu/products/american-wagyu-ribeye,"Give him the supplies, then take notes on the marinade.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eNqRBqBQwkfCckiwRJ9swA7QPwxSyiti9RZ4sKba4CkD42hwyA6mGg2bYNWRcBAoKAvwhBYZNraoGfdntFAQ4NFyABFHtnCWjvnfdGwFTTakdnWWNyP8ikQFmP6jbk
Todd Snyder garment dyed cardigan,https://media.gq.com/photos/61f07e7b27a30d194866923f/master/w_320%2Cc_limit/Todd-Snyder-garment-dyed-cardigan.jpg,Todd Snyder,https://www.toddsnyder.com/products/garment-dyed-cardigan-navy-sand,"Looks like a cardigan, feels like a sweatshirt.",,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk8EaBS54TkihhvmsPTGuPr7yW7kKDeK15WH5Yxuk6Gog1DUhjJXumKEzH8NgqJJonLEKN881R456rPLnswUqYsEuL5stvY7MhL7jjtQNFtHH6g3xHXUwWvfQ
Consigli for Food52 Italian handcrafted kitchen knives (sold individually),https://media.gq.com/photos/63751bb0e28b5c7a97fe2394/master/w_320%2Cc_limit/Layer_2.jpg,Food52,https://food52.com/shop/products/10786-consigli-for-food52-italian-handcrafted-kitchen-knives,"For the Stanley Tucci dad, whose taste is as refined as his cooking skills.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L38zY5hnYKsY1Q69KXHzZuzM1YSFq43zAPLsq2v61JJT7gXAvJmQ7M7i7ncrJTY4CuwRYhZ7wmix3X9U3akQeVqygCWw5WmvzBrAFhhNLw5FRmPKhFDQfycyhtQyjnJJ
REI America the Beautiful pass,https://media.gq.com/photos/6306942d9a3f4af31ead0093/master/w_320%2Cc_limit/REI-America-the-Beautiful-pass.png,REI,https://www.rei.com/product/208992/america-the-beautiful-pass-20222023?sku=2089920001&store=140&cm_mmc=PLA_Google%7C21700000001700551_2089920001%7C92700058208539590%7CBA%7C71700000074422652&gclid=CjwKCAjwmJeYBhAwEiwAXlg0AU-W_C99kJffEQGk6ASGt5-QmIzVQdbv3Q8ewjdkLLJkpz21YOyZcxoCtH0QAvD_BwE&gclsrc=aw.ds,For the outdoorsy dad who'd rather be anywhere than inside when the temperatures drop.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L1WiDbEEraQPQQWJfhym9Qk5NDtozJ9NwJ7ntSMgdDwM1BCP2fBfD2wb9rhF7B4GiNtwGc5ge3sx59PANPwN7Uj25Npx1mWdAZvEb4buCVfdHBuCJTRfbdLpik36Dx9t
